tconst,titletype,primarytitle,originaltitle,isadult,startyear,endyear,runtimeminutes,genres
tt0188762,movie,Killer from Above,Dao jian ba wang quan,0,1977,\N,92,"Action,Drama"
tt0188763,movie,"Killer of Snake, Fox of Shaolin",Ren gui she hu da jue dou,0,1978,\N,90,"Action,Drama"
tt0188764,movie,The Super Ninja,Ying zi jun tuan,0,1984,\N,89,"Action,Adventure,Crime"
tt0188766,movie,King of Comedy,Hei kek ji wong,0,1999,\N,85,"Comedy,Drama,Romance"
tt0188767,movie,King of Fists and Dollars,Qian wang quan wang,0,1979,\N,97,\N
tt0188769,movie,Singjâaopá-yák,Singjâaopá-yák,0,1981,\N,109,Action
tt0188773,short,Kiss Me Goodbye,Kiss Me Goodbye,0,1986,\N,3,Short
tt0188775,movie,Kojiro's Turning Swallow Cut,Kojiro tsubamegaeshi,0,1961,\N,80,"Action,Drama,History"
tt0188778,movie,The Critical Mass: Underground Film in Hamburg During the Sixties,"Die kritische Masse - Film im Untergrund, Hamburg '68",0,1998,\N,110,Documentary
tt0188779,movie,Krvopijci,Krvopijci,0,1989,\N,86,"Comedy,Horror"
tt0188781,movie,Kung Fu Attraction,Lian pu,0,1978,\N,90,Action
tt0188782,movie,Kung-Fu Commandos,Shi xiong shi di qi chu ma,0,1979,\N,90,"Action,Drama"
tt0188784,movie,Fighting of Shaolin Monks,Shao Lin zu shi,0,1976,\N,91,"Action,Adventure,Drama"
tt0188785,movie,Kung Fu Fever,Jeongmujibo,0,1981,\N,80,"Action,Drama"
tt0188786,movie,Kung Fu Genius,Tian cai gong fu,0,1979,\N,91,"Action,Comedy"
tt0188787,movie,Kung Fu Girls,Hu tu xia nu,0,1978,\N,\N,"Action,Comedy"
tt0188789,movie,Kung Fu's Hero,Ying han gong fu ben,0,1973,\N,89,"Action,Drama"
tt0188790,movie,Kung Fu Hero,Kung Fu Hero,0,1989,\N,\N,\N
tt0188794,movie,The Boxer from the Temple,Fo jia xiao zi,0,1979,\N,92,"Action,Comedy"
tt0188796,movie,Kung Fu Massacre,Meng hu dou kuang long,0,1974,\N,92,"Action,Drama"
tt0188797,movie,Kung Fu of Seven Steps,Qi bu mi zong,0,1979,\N,87,"Action,Drama"
tt0188798,movie,Kuntur Wachana,Kuntur Wachana,0,1977,\N,90,\N
tt0188799,movie,Karate Bear Fighter,Kenka karate kyokushin burai ken,0,1975,\N,87,"Action,Adventure,Biography"
tt0188801,movie,Close to Love,Közel a szerelemhez,0,1999,\N,99,Drama
tt0188802,movie,Ladies of the '80s,Ladies of the '80s,1,1985,\N,84,Adult
tt0188803,video,Ladies Room,Ladies Room,1,1987,\N,78,Adult
tt0188804,video,Lady Battle Cop,Onna batoru koppu,0,1990,\N,81,"Action,Adventure,Crime"
tt0188805,movie,Lady Luck,Lady Luck,1,1971,\N,74,"Adult,Drama,Sport"
tt0188806,movie,Lady Madonna,Lady Madonna,1,1985,\N,68,Adult
tt0188807,video,Lady by Night,Lady by Night,1,1987,\N,86,Adult
tt0188811,video,The Last Temptation,The Last Temptation,1,1989,\N,79,"Adult,Crime"
tt0188817,video,Legacy of Lust,Legacy of Lust,1,1985,\N,80,Adult
tt0188818,video,Legal Tender,Legal Tender,1,1989,\N,90,Adult
tt0188819,movie,Legend of Reggie D.,Legend of Reggie D.,1,1989,\N,\N,Adult
tt0188820,video,Legends of Porn II,Legends of Porn II,1,1989,\N,90,Adult
tt0188821,movie,Legs,Legs,1,1985,\N,\N,Adult
tt0188822,movie,Lesbian Lovers,Lesbian Lovers,1,1988,\N,\N,Adult
tt0188824,movie,La que no perdonó,La que no perdonó,0,1938,\N,98,Drama
tt0188827,tvMovie,Eine Liebe auf Mallorca,Eine Liebe auf Mallorca,0,1999,\N,85,"Comedy,Romance"
tt0188828,movie,Liebesgrüße aus der Lederhose 3: Sexexpress aus Oberbayern,Liebesgrüße aus der Lederhose 3: Sexexpress aus Oberbayern,0,1977,\N,88,Comedy
tt0188829,movie,Life & Loves of Nikki Charm,Life & Loves of Nikki Charm,1,1986,\N,86,Adult
tt0188830,movie,Life of a Gigolo,Life of a Gigolo,0,1998,\N,101,Drama
tt0188832,movie,"Lipad, Darna, lipad!","Lipad, Darna, lipad!",0,1973,\N,\N,"Action,Adventure,Fantasy"
tt0188833,video,Liquid Love,Liquid Love,1,1988,\N,\N,Adult
tt0188834,movie,Little American Maid,Little American Maid,1,1986,\N,78,Adult
tt0188835,movie,Little Bit o' Honey,Little Bit o' Honey,1,1987,\N,79,Adult
tt0188837,movie,Xiangang xiao jiao fu,Xiangang xiao jiao fu,0,1974,\N,93,"Action,Crime,Drama"
tt0188840,movie,Little Miss Innocence,Little Miss Innocence,1,1987,\N,80,Adult
tt0188841,movie,Little Often Annie,Little Often Annie,1,1984,\N,80,Adult
tt0188842,movie,Little Oral Annie Takes Manhattan,Little Oral Annie Takes Manhattan,1,1987,\N,82,Adult
tt0188843,video,Living Doll,Living Doll,1,1987,\N,73,"Adult,Comedy,Fantasy"
tt0188845,video,Load Warrior II: The Second Coming,Load Warrior II: The Second Coming,1,1987,\N,86,Adult
tt0188846,video,The Load Warrior,The Load Warrior,1,1987,\N,82,Adult
tt0188847,short,Loaf,Loaf,0,1991,\N,3,"Comedy,Horror,Short"
tt0188848,movie,"Locuras, tiros y mambos","Locuras, tiros y mambos",0,1951,\N,74,"Comedy,Musical"
tt0188849,video,The Long Ranger,The Long Ranger,1,1987,\N,76,"Adult,Fantasy"
tt0188851,video,Loose Ends V,Loose Ends V,1,1988,\N,105,Adult
tt0188852,video,Loose Ends II,Loose Ends II,1,1985,\N,104,"Adult,Drama,Romance"
tt0188853,movie,Loose Ends III,Loose Ends III,1,1987,\N,105,Adult
tt0188854,video,Loose Ends IV: The Ultimate Tail,Loose Ends IV: The Ultimate Tail,1,1988,\N,108,Adult
tt0188856,movie,Loose Ends VI,Loose Ends VI,1,1989,\N,\N,Adult
tt0188858,movie,Los de la mesa 10,Los de la mesa 10,0,1960,\N,\N,"Drama,Romance"
tt0188859,movie,Little Boy Blues,Little Boy Blues,0,1999,\N,85,"Comedy,Drama"
tt0188860,movie,Loucos Por Música,Loucos Por Música,0,1945,\N,\N,"Comedy,Musical"
tt0188863,movie,Love Stinks,Love Stinks,0,1999,\N,94,Comedy
tt0188871,video,The Magnificent Seven,The Magnificent Seven,0,1999,\N,13,"Comedy,Short,Western"
tt0188873,video,The Making of 'Crimson Tide',The Making of 'Crimson Tide',0,1995,\N,20,"Documentary,Short"
tt0188874,movie,La mala vida,La mala vida,0,1973,\N,115,"Crime,Drama"
tt0188876,tvMovie,Mallorca - Liebe inbegriffen,Mallorca - Liebe inbegriffen,0,1993,\N,\N,Drama
tt0188881,movie,Marília e Marina,Marília e Marina,0,1976,\N,97,Drama
tt0188885,movie,Preparation for the Festival,Matsuri no junbi,0,1975,\N,117,Drama
tt0188888,short,Child 5,Meisje 5,0,1999,\N,28,"Drama,Mystery,Short"
tt0188892,tvMovie,Memories of M*A*S*H,Memories of M*A*S*H,0,1991,\N,\N,Documentary
tt0188895,short,Sack of Apples,Meshok yablok,0,1974,\N,19,"Animation,Short"
tt0188902,tvMovie,The Mikado,The Mikado,0,1987,\N,\N,"Comedy,Musical"
tt0188904,tvEpisode,Min kone forstår mig ikke,Min kone forstår mig ikke,0,1990,\N,40,\N
tt0188905,movie,Miss X,Miss X,0,1980,\N,\N,Drama
tt0188909,movie,Mondo Bizarro,Mondo Bizarro,0,1966,\N,80,"Adventure,Documentary"
tt0188910,movie,Mondo Daytona,Mondo Daytona,0,1968,\N,80,Documentary
tt0188912,movie,Teenage Rebellion,Teenage Rebellion,0,1967,\N,81,Documentary
tt0188913,short,More,More,0,1998,\N,6,"Animation,Sci-Fi,Short"
tt0188915,short,Mr. W's Little Game,Mr. W's Little Game,0,1934,\N,10,"Comedy,Short"
tt0188916,movie,Mrav pesadinac,Mrav pesadinac,0,1993,\N,77,"Comedy,Drama,Family"
tt0188920,movie,Muchacho,Muchacho,0,1970,\N,100,"Drama,Musical,Romance"
tt0188921,movie,Muchachos de la ciudad,Muchachos de la ciudad,0,1937,\N,60,\N
tt0188922,movie,La muerte en las calles,La muerte en las calles,0,1952,\N,83,Drama
tt0188924,videoGame,Muppets Treasure Island,Muppet Treasure Island,0,1996,\N,\N,"Adventure,Comedy,Family"
tt0188925,movie,Murdercycle,Murdercycle,0,1999,\N,90,"Action,Sci-Fi"
tt0188926,movie,Muriel Leferle,Muriel Leferle,0,1999,\N,77,Documentary
tt0188927,movie,Muñequitas porteñas,Muñequitas porteñas,0,1931,\N,73,\N
tt0188930,movie,My Sinful Life,My Sinful Life,1,1985,\N,83,"Adult,Romance"
tt0188932,short,The Jungle of Jules Levine,The Myth,0,1986,\N,\N,Short
tt0188933,movie,Beyond the Sun,Más allá del sol,0,1975,\N,110,Drama
tt0188936,movie,The Nashville Sound,The Nashville Sound,0,1979,\N,85,"Documentary,Music"
tt0188938,movie,The Big Business,El negoción,0,1959,\N,70,"Comedy,Drama"
tt0188939,tvMovie,Black as the Heart,Nero come il cuore,0,1994,\N,\N,"Drama,Thriller"
tt0188940,movie,Nero,Il nero,0,1967,\N,107,\N
tt0188941,short,Nero. Or the Fall of Rome.,Nerone,0,1909,\N,14,"Drama,Short"
tt0188942,movie,Nerone e Agrippina,Nerone e Agrippina,0,1914,\N,\N,\N
tt0188944,movie,Nicki,Nicki,1,1987,\N,\N,Adult
tt0188948,short,...No Lies,...No Lies,0,1973,\N,16,"Drama,Short"
tt0188949,movie,"No, the Case Is Happily Resolved",No il caso è felicemente risolto,0,1973,\N,98,"Action,Crime,Drama"
tt0188950,movie,No salgas esta noche,No salgas esta noche,0,1946,\N,\N,\N
tt0188953,movie,Non più di uno,Non più di uno,0,1990,\N,100,"Comedy,Romance"
tt0188954,movie,Non si scrive sui muri a Milano,Non si scrive sui muri a Milano,0,1975,\N,95,Drama
tt0188961,movie,Night of the Flowers,La notte dei fiori,0,1972,\N,86,"Drama,Thriller"
tt0188969,tvMovie,Notti e nebbie,Notti e nebbie,0,1984,\N,160,"Drama,War"
tt0188971,movie,Novia para dos,Novia para dos,0,1956,\N,82,"Comedy,Musical,Romance"
tt0188972,movie,La nuit de la poésie 27 mars 1970,La nuit de la poésie 27 mars 1970,0,1971,\N,112,Documentary
tt0188975,short,Old Tin Sides,Old Tin Sides,0,1927,\N,20,"Comedy,Short"
tt0188976,short,Older Women and Love,Older Women and Love,0,2023,\N,27,"Documentary,Short"
tt0188978,video,Only the Best 2,Only the Best 2,1,1989,\N,84,"Adult,Documentary"
tt0188979,movie,Operation Rosa Rosa,Operación rosa rosa,0,1974,\N,105,"Action,Drama,Musical"
tt0188984,movie,Oriental Hawaii,Oriental Hawaii,1,1982,\N,80,"Adult,Comedy"
tt0188985,movie,Ortaci,Ortaci,0,1988,\N,90,Comedy
tt0188990,movie,Passenger: Sugisarishi hibi,Passenger: Sugisarishi hibi,0,1987,\N,131,"Drama,Music"
tt0188993,movie,"Perdón, viejita","Perdón, viejita",0,1927,\N,\N,\N
tt0188994,movie,Los perros hambrientos,Los perros hambrientos,0,1977,\N,\N,\N
tt0188995,short,Peter Knows Kelly's the Cool One,Peter Knows Kelly's the Cool One,0,1999,\N,9,Short
tt0188996,tvMovie,Fotoamator,Fotoamator,0,1998,\N,52,Documentary
tt0188998,movie,Piknik u Topoli,Piknik u Topoli,0,1981,\N,80,Drama
tt0189001,movie,Pinagbuklod ng langit,Pinagbuklod ng langit,0,1969,\N,150,Drama
tt0189004,video,Pink and Pretty,Pink and Pretty,1,1986,\N,80,"Adult,Comedy,Romance"
tt0189006,movie,Pionerka Meri Pikford,Pionerka Meri Pikford,0,1996,\N,\N,\N
tt0189007,movie,Pisma v proshluyu zhizn,Pisma v proshluyu zhizn,0,1994,\N,88,Drama
tt0189009,short,A Place in the Land,A Place in the Land,0,1998,\N,32,"Documentary,Short"
tt0189010,movie,Players vs. ángeles caídos,Players vs. ángeles caídos,0,1969,\N,84,Drama
tt0189013,movie,Podslushannyy razgovor,Podslushannyy razgovor,0,1984,\N,78,Drama
tt0189014,movie,Pod sozvezdiem bliznetsov,Pod sozvezdiem bliznetsov,0,1979,\N,90,Sci-Fi
tt0189016,movie,Poleskaya legenda,Poleskaya legenda,0,1957,\N,77,Drama
tt0189017,tvEpisode,Inklusive Risiko,Inklusive Risiko,0,1984,\N,70,"Crime,Drama,Mystery"
tt0189018,tvEpisode,Sumpf,Sumpf,0,1999,\N,85,"Crime,Drama,Mystery"
tt0189020,movie,O Pornógrafo,O Pornógrafo,0,1970,\N,88,"Comedy,Drama"
tt0189021,movie,Rich and Poor,Un povero ricco,0,1983,\N,92,"Comedy,Romance"
tt0189022,movie,Thief's Comeback,Povratak lopova,0,1998,\N,90,Comedy
tt0189024,tvMovie,Preis der Unschuld,Preis der Unschuld,0,1999,\N,94,Drama
tt0189027,movie,Princesse Mandane,Princesse Mandane,0,1928,\N,74,\N
tt0189028,movie,House Arrest,Prison à domicile,0,1999,\N,86,Comedy
tt0189031,movie,Puente Alsina,Puente Alsina,0,1935,\N,64,\N
tt0189033,video,Pumping Flesh,Pumping Flesh,1,1986,\N,\N,Adult
tt0189034,movie,Pussycat Galore,Pussycat Galore,1,1984,\N,81,Adult
tt0189036,movie,King Cat,Qi xia wu yi,0,1967,\N,97,"Action,Adventure,Crime"
tt0189038,movie,The Radicals,The Radicals,0,1989,\N,100,"Drama,History"
tt0189039,movie,The Devil Queen,A Rainha Diaba,0,1974,\N,100,Drama
tt0189041,movie,The Real McCoy,The Real McCoy,0,1999,\N,94,"Biography,Music"
tt0189047,video,Retro Puppet Master,Retro Puppet Master,0,1999,\N,80,"Adventure,Fantasy,Horror"
tt0189049,movie,Rice & Potatoes,Rice & Potatoes,0,1998,\N,58,Documentary
tt0189051,video,Robert Benchley and the Knights of the Algonquin,Robert Benchley and the Knights of the Algonquin,0,1998,\N,87,Comedy
tt0189053,movie,Born to Be a Warrior,Rodjen kao ratnik,0,1994,\N,84,"Action,Drama"
tt0189055,movie,Romance Proibido,Romance Proibido,0,1944,\N,\N,Drama
tt0189058,short,Rosebud,Rosebud,0,1991,\N,14,Short
tt0189061,video,Saddletramp,Saddletramp,1,1988,\N,85,"Adult,Western"
tt0189064,movie,Savage!,Savage!,0,1962,\N,84,Adventure
tt0189070,tvMovie,Scooby-Doo Meets the Boo Brothers,Scooby-Doo Meets the Boo Brothers,0,1987,\N,93,"Adventure,Animation,Comedy"
tt0189071,tvMovie,Scooby-Doo and the Ghoul School,Scooby-Doo and the Ghoul School,0,1988,\N,92,"Animation,Comedy,Family"
tt0189072,tvMovie,Scooby-Doo and the Reluctant Werewolf,Scooby-Doo and the Reluctant Werewolf,0,1988,\N,92,"Animation,Comedy,Family"
tt0189073,movie,Se acabó el Curro,Se acabó el Curro,0,1983,\N,85,Comedy
tt0189078,movie,"Seré cualquier cosa, pero te quiero","Seré cualquier cosa, pero te quiero",0,1986,\N,89,"Comedy,Romance"
tt0189079,movie,Sex Crimes,Sex Crimes,0,1992,\N,88,Action
tt0189080,video,Sex F/X,Sex F/X,1,1986,\N,\N,Adult
tt0189081,video,Sex Lives of the Rich and Famous 1,Sex Lives of the Rich and Famous 1,1,1988,\N,86,Adult
tt0189082,video,Sex Lives of the Rich and Famous 2,Sex Lives of the Rich and Famous 2,1,1988,\N,87,Adult
tt0189084,movie,Sex Spa U.S.A.,Sex Spa U.S.A.,1,1984,\N,80,"Adult,Comedy"
tt0189087,movie,Sexually Altered States,Sexually Altered States,1,1985,\N,75,"Adult,Comedy"
tt0189089,movie,Killer's Mission,Shokin kasegi,0,1969,\N,90,Drama
tt0189091,movie,Siempre te amaré,Siempre te amaré,0,1971,\N,90,"Drama,Musical,Romance"
tt0189092,movie,"Simon, the Magician",Simon mágus,0,1999,\N,100,Drama
tt0189095,movie,The Sky-Bike,The Sky-Bike,0,1967,\N,62,"Adventure,Family"
tt0189101,movie,El socio de Dios,El socio de Dios,0,1987,\N,95,Drama
tt0189102,movie,Sokkotanssi,Sokkotanssi,0,1999,\N,90,"Comedy,Drama,Family"
tt0189103,movie,Sol de primavera,Sol de primavera,0,1937,\N,140,"Crime,Fantasy,Musical"
tt0189109,video,St. X-Where,St. X-Where,1,1986,\N,\N,Adult
tt0189110,videoGame,Star Trek: Judgment Rites,Star Trek: Judgment Rites,0,1993,\N,\N,"Action,Adventure,Sci-Fi"
tt0189112,short,State of Nature,State of Nature,0,1998,\N,20,"Drama,Short"
tt0189114,videoGame,Stonekeep,Stonekeep,0,1995,\N,\N,"Action,Fantasy"
tt0189115,short,The Story of 'Little Red Riding Hood',The Story of 'Little Red Riding Hood',0,1949,\N,9,"Animation,Family,Fantasy"
tt0189116,movie,Stray Cats,Stray Cats,1,1984,\N,84,"Adult,Romance"
tt0189117,movie,Such a Life,Yi zhi niao zi xiao jiu jiu,0,1997,\N,103,Drama
tt0189118,movie,The Prompter,Suffløsen,0,1999,\N,100,"Comedy,Drama,Romance"
tt0189119,movie,Sugata Sanshirô,Sugata Sanshirô,0,1977,\N,143,\N
tt0189120,movie,Summer Camp Girls,Summer Camp Girls,1,1983,\N,86,"Adult,Comedy"
tt0189121,short,Sunrise Over Tiananmen Square,Sunrise Over Tiananmen Square,0,1998,\N,29,"Animation,Biography,Documentary"
tt0189122,movie,Los superagentes contra todos,Los superagentes contra todos,0,1980,\N,90,"Action,Adventure,Comedy"
tt0189123,movie,Los superagentes y la gran aventura del oro,Los superagentes y la gran aventura del oro,0,1980,\N,90,"Action,Adventure,Comedy"
tt0189124,short,Surprise Cinema,Surprise Cinema,0,1999,\N,7,"Animation,Comedy,Short"
tt0189126,video,Suze's Centerfolds 4,Suze's Centerfolds 4,1,1981,\N,52,Adult
tt0189127,movie,Svedski aranzman,Svedski aranzman,0,1989,\N,102,"Action,Drama"
tt0189128,movie,Swedish Erotica 41,Swedish Erotica 41,1,1981,\N,\N,Adult
tt0189129,movie,Swedish Erotica 45,Swedish Erotica 45,1,1983,\N,\N,Adult
tt0189131,movie,The Syndicate,The Syndicate,0,1968,\N,63,Adventure
tt0189132,movie,Synergy: Visions of Vibe,Synergy: Visions of Vibe,0,1999,\N,64,Documentary
tt0189133,short,"T, O, U, C, H, I, N, G","T,O,U,C,H,I,N,G",0,1969,\N,12,Short
tt0189134,movie,Tag-ulan sa tag-araw,Tag-ulan sa tag-araw,0,1975,\N,132,"Drama,Romance"
tt0189135,short,Tailoring,Tailoring,0,1925,\N,19,"Comedy,Short"
tt0189138,movie,El tango de la muerte,El tango de la muerte,0,1917,\N,\N,"Drama,Musical"
tt0189142,movie,Marcel Proust's Time Regained,"Le temps retrouvé, d'après l'oeuvre de Marcel Proust",0,1999,\N,169,"Drama,Romance,War"
tt0189145,short,This Way Up,This Way Up,0,1996,\N,15,"Drama,Mystery,Short"
tt0189146,video,Three Men and a Barbi,Three Men and a Barbi,1,1988,\N,\N,Adult
tt0189151,movie,Angry Fist,Tie nu fu hu,0,1974,\N,87,"Action,Adventure"
tt0189153,movie,Wheels,Tockovi,0,1998,\N,92,"Comedy,Drama,Thriller"
tt0189154,movie,Toplo,Toplo,0,1978,\N,97,Comedy
tt0189157,short,Traffic Regulations,Traffic Regulations,0,1929,\N,6,"Comedy,Short"
tt0189158,video,Treasure of Pirate's Point,Treasure of Pirate's Point,0,1999,\N,88,"Adventure,Family"
tt0189159,movie,El tres de copas,El tres de copas,0,2008,\N,117,Western
tt0189160,short,Three from Prostokvashino,Troe iz Prostokvashino,0,1978,\N,17,"Adventure,Animation,Comedy"
tt0189161,movie,Trudis liit,Trudis liit,0,1963,\N,\N,Drama
tt0189163,movie,The Treasure of Cantenac,Le trésor de Cantenac,0,1950,\N,105,Comedy
tt0189164,movie,Tupac Amaru,Tupac Amaru,0,1984,\N,95,"Drama,History"
tt0189166,video,Cyndi Lauper: 12 Deadly Cyns... and Then Some,Cyndi Lauper: 12 Deadly Cyns... and Then Some,0,1994,\N,80,"Comedy,Documentary,Music"
tt0189168,short,Ugly Naked People,Ugly Naked People,0,1999,\N,20,"Comedy,Short"
tt0189169,movie,Urutoraman sutori,Urutoraman sutori,0,1984,\N,93,Sci-Fi
tt0189171,movie,Triton of the Sea,Umi no Triton,0,1979,\N,74,"Action,Adventure,Animation"
tt0189172,movie,The Specialist,"Un spécialiste, portrait d'un criminel moderne",0,1999,\N,128,Documentary
tt0189173,movie,Unconditional Love,Unconditional Love,0,1999,\N,105,Action
tt0189174,video,Untamed Passion,Untamed Passion,1,1985,\N,74,Adult
tt0189176,tvSpecial,Ute Lemper Sings Kurt Weill,Ute Lemper chante Kurt Weill,0,1992,\N,100,Music
tt0189177,movie,Another Life,Uvod u drugi zivot,0,1992,\N,100,"Drama,Sci-Fi"
tt0189179,short,Election Night,Valgaften,0,1998,\N,11,"Comedy,Short"
tt0189181,tvMovie,Vamps,Vamps,0,1998,\N,22,\N
tt0189182,movie,Venganza gaucha,Venganza gaucha,0,1917,\N,\N,Drama
tt0189183,short,Ver Ouvir,Ver Ouvir,0,1967,\N,18,"Documentary,Short"
tt0189184,movie,Veronica 2030,Veronica 2030,0,1999,\N,70,"Romance,Sci-Fi"
tt0189186,short,Victor,Victor,0,1998,\N,18,"Family,Short"
tt0189187,movie,Vida nocturna,Vida nocturna,0,1955,\N,78,Comedy
tt0189188,movie,The Old Memory,La vieja memoria,0,1978,\N,\N,Documentary
tt0189192,movie,Just Visiting,Just Visiting,0,2001,\N,88,"Adventure,Comedy,Fantasy"
tt0189194,movie,To Fly!,Volare!,0,1999,\N,90,Drama
tt0189195,short,The Magic Ring,Volshebnoe koltso,0,1979,\N,20,"Animation,Family,Fantasy"
tt0189196,short,La vuelta al Bulín,La vuelta al Bulín,0,1926,\N,22,Short
tt0189198,movie,War Is Menstrual Envy,War Is Menstrual Envy,0,1992,\N,77,"Fantasy,Sci-Fi"
tt0189200,videoGame,Waterworld,Waterworld,0,1995,\N,\N,Adventure
tt0189201,movie,The Big Day,The Big Day,0,1999,\N,88,Comedy
tt0189202,movie,Wen Suchen,Wen Suchen,0,1966,\N,88,"Action,Adventure"
tt0189205,short,When Life Departs,Når livet går sin vej,0,1997,\N,11,"Animation,Family,Short"
tt0189209,movie,"With Love, Annette","With Love, Annette",1,1985,\N,72,Adult
tt0189210,short,The Witness,The Witness,0,1942,\N,9,"Comedy,Short"
tt0189211,video,Women of Coronation Street,Women of Coronation Street,0,1998,\N,107,\N
tt0189213,movie,Women at Play,Women at Play,1,1985,\N,85,Adult
tt0189215,tvMovie,Words by Heart,Words by Heart,0,1985,\N,120,"Drama,Family,History"
tt0189216,movie,Working It Out,Working It Out,1,1983,\N,76,Adult
tt0189218,movie,Xenia,Xenia,0,1989,\N,89,Drama
tt0189219,movie,Spring in a Small Town,Xiao cheng zhi chun,0,1948,\N,98,"Drama,Romance"
tt0189220,movie,Xu Mao and his Daughters,Xu Mao he ta de nü er men,0,1983,\N,90,\N
tt0189222,movie,Yawar fiesta: Fiesta de sangre,Yawar fiesta: Fiesta de sangre,0,1986,\N,\N,\N
tt0189224,short,Yippie,Yippie,0,1968,\N,10,Short
tt0189225,video,Young Nympho,Young Nympho,1,1986,\N,98,"Adult,Romance"
tt0189229,movie,"Zambo, King of the Jungle","Zambo, il dominatore della foresta",0,1972,\N,94,"Action,Adventure,Romance"
tt0189231,short,There Lived Grandmother's Goat,Zhil u babushki Kozyol,0,1983,\N,9,"Animation,Short"
tt0189235,movie,"À Venise, une nuit","À Venise, une nuit",0,1937,\N,86,Comedy
tt0189236,movie,À la Belle frégate,À la Belle frégate,0,1943,\N,84,Drama
tt0189238,tvSeries,A.D. Police,A.D. Police: To Protect and Serve,0,1999,1999,24,"Action,Animation,Crime"
tt0189239,tvSeries,Animal Show,Animal Show,0,1999,\N,\N,Family
tt0189240,tvSeries,Aspel & Company,Aspel & Company,0,1984,1993,\N,Talk-Show
tt0189241,tvSeries,Les berger,Les berger,0,1970,\N,30,Drama
tt0189242,tvSeries,Bidule de Tarmacadam,Bidule de Tarmacadam,0,1969,\N,28,"Comedy,Family"
tt0189243,tvSeries,"Births, Marriages and Deaths","Births, Marriages and Deaths",0,1999,\N,50,"Comedy,Drama"
tt0189246,tvSeries,CBS Evening News with Dan Rather,CBS Evening News with Dan Rather,0,1981,2004,30,News
tt0189247,tvSeries,CBS News Nightwatch,CBS News Nightwatch,0,1982,1992,\N,News
tt0189248,tvSeries,Up to the Minute,CBS News Up to the Minute,0,1992,\N,\N,News
tt0189250,movie,Caïn,Caïn,0,1965,\N,76,Drama
tt0189251,tvSeries,Changing Rooms,Changing Rooms,0,1996,2004,30,"Family,Reality-TV"
tt0189254,tvSeries,Cutie Honey F,Kyûteî Hanî Flash,0,1997,1998,24,"Action,Adventure,Animation"
tt0189256,tvSeries,Des dames de coeur,Des dames de coeur,0,1986,1989,60,Drama
tt0189257,tvMovie,Des souris et des hommes,Des souris et des hommes,0,1971,\N,\N,Drama
tt0189258,tvSeries,Dino Babies,Dino Babies,0,1994,1995,\N,"Animation,Comedy,Family"
tt0189260,tvSeries,Entre chien et loup,Entre chien et loup,0,1984,1992,30,Drama
tt0189261,tvSeries,Tokusou ekushiidorafuto,Tokusou ekushiidorafuto,0,1992,\N,30,"Action,Sci-Fi"
tt0189264,tvSeries,Les forges de Saint-Maurice,Les forges de Saint-Maurice,0,1973,\N,\N,\N
tt0189265,tvSeries,The Friendly Giant,The Friendly Giant,0,1958,1985,15,"Family,Fantasy,Music"
tt0189267,tvSeries,Little Superman Gambaron,Chiisana sûpâman Ganbaron,0,1977,\N,\N,\N
tt0189268,tvSeries,Gegege no Kitarô,Gegege no Kitarô,0,1968,1969,\N,"Action,Animation,Comedy"
tt0189269,tvSeries,Kitaro second work,Gegege no Kitarô,0,1971,1972,\N,"Action,Animation,Fantasy"
tt0189270,tvSeries,Gegege no Kitarô,Gegege no Kitarô,0,1985,1988,\N,"Action,Animation,Comedy"
tt0189271,tvSeries,Gegege no Kitarô,Gegege no Kitarô,0,1996,1998,25,"Action,Animation,Comedy"
tt0189274,tvSeries,Hairy MacLary,Hairy MacLary,0,1995,\N,5,Family
tt0189275,tvSeries,L'héritage,L'héritage,0,1987,1990,60,Drama
tt0189276,tvSeries,Les héritiers Duval,Les héritiers Duval,0,1994,\N,\N,Comedy
tt0189277,tvMiniSeries,Into the Fire,Into the Fire,0,1996,1996,\N,Drama
tt0189281,tvSeries,"Lyon, Special Police",Lyon police spéciale,0,2000,\N,50,"Drama,Thriller"
tt0189283,tvSeries,Mach Go Go Go,Mach Go Go Go,0,1997,\N,30,Animation
tt0189284,tvSeries,Megaloman,Megaroman,0,1979,1979,30,"Action,Fantasy,Sci-Fi"
tt0189286,tvSeries,Montréal P.Q.,Montréal P.Q.,0,1992,1994,\N,"Crime,Drama,History"
tt0189288,tvSeries,Oscar & Friends,Oscar & Friends,0,1996,\N,\N,"Animation,Family"
tt0189289,tvSeries,Le paradis terrestre,Le paradis terrestre,0,1968,\N,30,Drama
tt0189290,movie,Pas de vacances pour les idoles,Pas de vacances pour les idoles,0,1965,\N,85,"Comedy,Musical"
tt0189294,tvSeries,Plasmo,Plasmo,0,1997,1997,5,"Animation,Sci-Fi"
tt0189295,tvSeries,Poivre et sel,Poivre et sel,0,1983,\N,30,Comedy
tt0189296,tvSeries,Pratos combinados,Pratos combinados,0,1995,2006,60,Comedy
tt0189298,tvSeries,Radio,Radio,0,1999,\N,\N,\N
tt0189299,tvSeries,La ribouldingue,La ribouldingue,0,1968,1970,30,Family
tt0189302,tvSeries,Sabu & Ichi's Arrest Note,Sabu to Ichi torimono hikae,0,1968,1969,\N,"Action,Animation,Drama"
tt0189303,tvSeries,Sauvetage,Sauvetage,0,2000,2002,52,Drama
