tconst,titletype,primarytitle,originaltitle,isadult,startyear,endyear,runtimeminutes,genres
tt0046757,movie,Beachhead,Beachhead,0,1954,\N,90,"Drama,War"
tt0046759,movie,Beau Brummell,Beau Brummell,0,1954,\N,113,"Biography,Drama,History"
tt0046760,short,Beauty and the Bull,Beauty and the Bull,0,1954,\N,17,"Action,Short,Sport"
tt0046761,movie,Shadow of Fear,Before I Wake,0,1955,\N,76,Mystery
tt0046762,movie,Afraid to Love,Das Bekenntnis der Ina Kahr,0,1954,\N,111,"Crime,Drama"
tt0046763,short,Bell Hoppy,Bell Hoppy,0,1954,\N,7,"Animation,Comedy,Family"
tt0046764,movie,La bella Otero,La bella Otero,0,1954,\N,92,"Drama,Musical"
tt0046765,movie,Bella non piangere,Bella non piangere,0,1955,\N,84,"Drama,War"
tt0046766,movie,The Belles of St. Trinian's,The Belles of St. Trinian's,0,1954,\N,91,"Comedy,Family,Romance"
tt0046767,movie,Bengal Brigade,Bengal Brigade,0,1954,\N,87,"Adventure,History,War"
tt0046769,movie,Judas' Kiss,El beso de Judas,0,1954,\N,90,"Drama,History"
tt0046770,movie,Betrayed,Betrayed,0,1954,\N,108,"Drama,History,Music"
tt0046771,short,Bewitched Bunny,Bewitched Bunny,0,1954,\N,7,"Animation,Comedy,Family"
tt0046772,movie,The Marital Dwelling,Beyt al Taa,0,1953,\N,\N,"Comedy,Drama,Romance"
tt0046773,movie,Bidhilipi,Bidhilipi,0,1954,\N,\N,Drama
tt0046774,movie,The Big Chase,The Big Chase,0,1954,\N,60,"Crime,Drama"
tt0046775,movie,Portrait of an Unknown Woman,Bildnis einer Unbekannten,0,1954,\N,100,"Comedy,Drama,Romance"
tt0046777,movie,A Billionaire,Okuman choja,0,1954,\N,83,Comedy
tt0046778,short,Billy Boy,Billy Boy,0,1954,\N,6,"Animation,Comedy,Family"
tt0046779,movie,Daughter of Love,Bint al hawa,0,1953,\N,\N,"Drama,Romance"
tt0046780,movie,Biraj Bahu,Biraj Bahu,0,1954,\N,145,Drama
tt0046781,short,Bird-Brain Bird Dog,Bird-Brain Bird Dog,0,1954,\N,7,"Animation,Comedy,Family"
tt0046782,movie,Bitter Creek,Bitter Creek,0,1954,\N,74,"Drama,Western"
tt0046783,movie,The Black Dakotas,The Black Dakotas,0,1954,\N,65,Western
tt0046784,movie,The Black Glove,Face the Music,0,1954,\N,84,"Crime,Drama,Film-Noir"
tt0046785,movie,Black Horse Canyon,Black Horse Canyon,0,1954,\N,81,"Drama,Western"
tt0046786,movie,The Black Knight,The Black Knight,0,1954,\N,85,"Adventure,History"
tt0046787,movie,The Black Pirates,The Black Pirates,0,1954,\N,74,Adventure
tt0046788,movie,The Black Rider,The Black Rider,0,1954,\N,65,"Crime,Thriller"
tt0046789,movie,The Black Shield of Falworth,The Black Shield of Falworth,0,1954,\N,99,"Adventure,History,Romance"
tt0046790,movie,Black Tuesday,Black Tuesday,0,1954,\N,80,"Crime,Drama,Film-Noir"
tt0046791,movie,Black Widow,Black Widow,0,1954,\N,95,"Drama,Film-Noir,Mystery"
tt0046792,movie,Blackout,Murder by Proxy,0,1954,\N,87,"Crime,Drama,Film-Noir"
tt0046793,movie,Navy Heroes,The Blue Peter,0,1955,\N,93,"Adventure,History,Romance"
tt0046794,movie,The Immature Grain,Le blé en herbe,0,1954,\N,106,Drama
tt0046795,movie,The Bob Mathias Story,The Bob Mathias Story,0,1954,\N,80,"Biography,Drama,Sport"
tt0046797,movie,A Big Family,Bolshaya semya,0,1954,\N,108,Drama
tt0046798,movie,One Step to Eternity,Bonnes à tuer,0,1954,\N,90,"Drama,Romance,Thriller"
tt0046799,movie,Boot Polish,Boot Polish,0,1954,\N,149,"Comedy,Drama,Family"
tt0046800,movie,Border River,Border River,0,1954,\N,80,"Drama,Western"
tt0046801,movie,The Bounty Hunter,The Bounty Hunter,0,1954,\N,79,"Drama,Western"
tt0046802,movie,The Bowery Boys Meet the Monsters,The Bowery Boys Meet the Monsters,0,1954,\N,65,"Comedy,Horror,Sci-Fi"
tt0046804,movie,The Boy from Oklahoma,The Boy from Oklahoma,0,1954,\N,87,"Drama,Western"
tt0046806,movie,The Bridges at Toko-Ri,The Bridges at Toko-Ri,0,1954,\N,102,"Drama,Romance,War"
tt0046807,movie,Brigadoon,Brigadoon,0,1954,\N,108,"Fantasy,Musical,Romance"
tt0046808,movie,Broken Lance,Broken Lance,0,1954,\N,96,"Adventure,Drama,Western"
tt0046809,movie,Bruder Martin,Bruder Martin,0,1954,\N,105,"Comedy,Drama,Romance"
tt0046810,movie,The Witch,La bruja,0,1954,\N,90,"Drama,Fantasy,Horror"
tt0046811,short,Bugs and Thugs,Bugs and Thugs,0,1954,\N,7,"Animation,Comedy,Crime"
tt0046812,movie,A Bullet Is Waiting,A Bullet Is Waiting,0,1954,\N,90,"Crime,Drama,Film-Noir"
tt0046813,short,By Word of Mouse,By Word of Mouse,0,1954,\N,8,"Animation,Comedy,Family"
tt0046814,movie,Un caballero andaluz,Un caballero andaluz,0,1954,\N,90,Musical
tt0046815,movie,Café Lunchrasten,Café Lunchrasten,0,1954,\N,80,\N
tt0046816,movie,The Caine Mutiny,The Caine Mutiny,0,1954,\N,124,"Drama,War"
tt0046817,movie,Camilla,Camilla,0,1954,\N,90,"Comedy,Drama"
tt0046819,movie,Deadly Decision,Canaris,0,1954,\N,92,"Biography,Drama,War"
tt0046822,movie,Cannibal Attack,Cannibal Attack,0,1954,\N,69,"Adventure,Family"
tt0046825,short,Captain Hareblower,Captain Hareblower,0,1954,\N,7,"Animation,Comedy,Family"
tt0046826,movie,Captain Kidd and the Slave Girl,Captain Kidd and the Slave Girl,0,1954,\N,82,"Action,Adventure"
tt0046827,movie,Il cardinale Lambertini,Il cardinale Lambertini,0,1954,\N,101,Comedy
tt0046828,movie,Carmen Jones,Carmen Jones,0,1954,\N,105,"Drama,Musical,Romance"
tt0046829,movie,Carnival Story,Carnival Story,0,1954,\N,95,Drama
tt0046830,movie,Carola Lamberti - Eine vom Zirkus,Carola Lamberti - Eine vom Zirkus,0,1954,\N,90,Drama
tt0046831,movie,Neapolitan Carousel,Carosello napoletano,0,1954,\N,129,"Comedy,Musical"
tt0046832,movie,Carovana di canzoni,Carovana di canzoni,0,1955,\N,85,"Comedy,Musical"
tt0046833,movie,House of Ricordi,Casa Ricordi,0,1954,\N,110,"Biography,Drama,Music"
tt0046834,movie,Casanova's Big Night,Casanova's Big Night,0,1954,\N,86,"Adventure,Comedy"
tt0046835,short,Casey Bats Again,Casey Bats Again,0,1954,\N,8,"Animation,Comedy,Family"
tt0046836,movie,The Caspian Story,Povest o neftyanikah Kaspia,0,1954,\N,52,Documentary
tt0046837,movie,Casta diva,Casta diva,0,1954,\N,98,"Biography,Drama,Music"
tt0046838,short,The Cats Bah,The Cats Bah,0,1954,\N,7,"Animation,Comedy,Family"
tt0046839,movie,Cattle Queen of Montana,Cattle Queen of Montana,0,1954,\N,88,"Drama,Western"
tt0046840,movie,Cañas y barro,Cañas y barro,0,1954,\N,100,Drama
tt0046841,movie,Celuloza,Celuloza,0,1954,\N,120,Drama
tt0046842,movie,100 Years of Love,Cento anni d'amore,0,1954,\N,120,"Comedy,Drama,Romance"
tt0046844,movie,O Cerro dos Enforcados,O Cerro dos Enforcados,0,1954,\N,118,Drama
tt0046845,movie,Champadangar Bou,Champadangar Bou,0,1954,\N,111,Drama
tt0046846,movie,Chance Meeting,The Young Lovers,0,1954,\N,96,"Action,Drama,Romance"
tt0046847,movie,Charge of the Lancers,Charge of the Lancers,0,1954,\N,73,"Action,Adventure,Drama"
tt0046849,movie,Chempion mira,Chempion mira,0,1955,\N,86,"Drama,Sport"
tt0046850,movie,Chéri-Bibi,Chéri-Bibi,0,1955,\N,84,Drama
tt0046851,movie,A Story from Chikamatsu,Chikamatsu monogatari,0,1954,\N,102,"Drama,Romance,Thriller"
tt0046853,movie,Children Galore,Children Galore,0,1955,\N,60,Comedy
tt0046854,short,Kyôshitsu no kodomotachi: gakushû shidô e no michi,Kyôshitsu no kodomotachi: gakushû shidô e no michi,0,1954,\N,30,"Documentary,Short"
tt0046855,tvEpisode,A Christmas Carol,A Christmas Carol,0,1954,\N,60,"Adventure,Drama,Family"
tt0046856,movie,I cinque dell'Adamello,I cinque dell'Adamello,0,1954,\N,109,"Drama,War"
tt0046857,movie,Cirkus Fandango,Cirkus Fandango,0,1954,\N,87,Drama
tt0046858,movie,Cirkus bude,Cirkus bude,0,1954,\N,91,Comedy
tt0046861,movie,Terroristi a Madrid,Terroristi a Madrid,0,1955,\N,83,Drama
tt0046862,short,Claws for Alarm,Claws for Alarm,0,1954,\N,7,"Adventure,Animation,Comedy"
tt0046863,movie,Columbus Discovers Kraehwinkel,Columbus entdeckt Krähwinkel,0,1954,\N,93,Comedy
tt0046864,tvEpisode,The Comedy of Errors,The Comedy of Errors,0,1954,\N,\N,Drama
tt0046865,movie,The Command,The Command,0,1954,\N,94,"Drama,Western"
tt0046867,movie,Fuss Over Feathers,Conflict of Wings,0,1954,\N,84,"Comedy,Drama"
tt0046868,movie,The Contessa's Secret,La contessa di Castiglione,0,1954,\N,89,"Drama,History,Romance"
tt0046871,movie,Lost Continent,Continente perduto,0,1955,\N,120,Documentary
tt0046872,movie,Contraband Spain,Contraband Spain,0,1955,\N,82,"Crime,Drama"
tt0046873,movie,O Costa d'África,O Costa d'África,0,1954,\N,90,Comedy
tt0046874,movie,The Country Girl,The Country Girl,0,1954,\N,104,"Drama,Music"
tt0046876,movie,Creature from the Black Lagoon,Creature from the Black Lagoon,0,1954,\N,79,"Horror,Sci-Fi"
tt0046877,movie,Crest of the Wave,Seagulls Over Sorrento,0,1954,\N,92,"Drama,War"
tt0046878,movie,Crime Wave,Crime Wave,0,1953,\N,73,"Crime,Drama,Film-Noir"
tt0046879,movie,An Impossible Crime,¿Crimen imposible?,0,1954,\N,98,Crime
tt0046881,movie,Chronicle of Poor Lovers,Cronache di poveri amanti,0,1954,\N,107,Drama
tt0046882,movie,Shop Spoiled,The Crowded Day,0,1954,\N,82,Drama
tt0046883,movie,La cruz de mayo,La cruz de mayo,0,1955,\N,78,"Comedy,Musical"
tt0046884,movie,Flame Over Vietnam,Una cruz en el infierno,0,1957,\N,95,"Drama,War"
tt0046885,movie,Cry Vengeance,Cry Vengeance,0,1954,\N,82,"Crime,Drama,Film-Noir"
tt0046886,movie,Cuando viajan las estrellas,Cuando viajan las estrellas,0,1942,\N,108,"Comedy,Drama,Romance"
tt0046887,movie,Watch Out for Love,Cuidado con el amor,0,1954,\N,93,"Comedy,Drama,Western"
tt0046888,movie,Mother's Heart,Cuore di mamma,0,1954,\N,87,"Crime,Drama,Romance"
tt0046889,movie,The Dam Busters,The Dam Busters,0,1955,\N,124,"Drama,History,War"
tt0046890,movie,Dangerous Cargo,Dangerous Cargo,0,1954,\N,61,"Crime,Drama"
tt0046891,movie,Dangerous Mission,Dangerous Mission,0,1954,\N,75,"Action,Crime,Film-Noir"
tt0046892,movie,Dance on Roses,Dans på rosor,0,1954,\N,119,"Comedy,Drama"
tt0046893,movie,La danza de los deseos,La danza de los deseos,0,1954,\N,83,Drama
tt0046894,movie,Dawn at Socorro,Dawn at Socorro,0,1954,\N,80,"Drama,Romance,Western"
tt0046895,movie,Day of Triumph,Day of Triumph,0,1954,\N,110,"Drama,History"
tt0046896,movie,Deep in My Heart,Deep in My Heart,0,1954,\N,132,"Biography,Comedy,Musical"
tt0046897,movie,Dein Mund verspricht mir Liebe,Dein Mund verspricht mir Liebe,0,1954,\N,96,Comedy
tt0046898,movie,The Delavine Affair,The Delavine Affair,0,1955,\N,64,"Crime,Drama"
tt0046899,movie,Demetrius and the Gladiators,Demetrius and the Gladiators,0,1954,\N,101,"Action,Drama,History"
tt0046900,movie,A Day Dawned,Der kom en dag,0,1955,\N,102,"Drama,War"
tt0046901,movie,Desfasurarea,Desfasurarea,0,1955,\N,102,Drama
tt0046902,short,Design for Leaving,Design for Leaving,0,1954,\N,7,"Animation,Comedy,Family"
tt0046903,movie,Désirée,Désirée,0,1954,\N,110,"Biography,Drama,History"
tt0046904,short,Desistfilm,Desistfilm,0,1954,\N,7,"Romance,Short"
tt0046905,movie,The Desperado,The Desperado,0,1954,\N,80,"Drama,Romance,Western"
tt0046906,movie,Destry,Destry,0,1954,\N,95,"Drama,Western"
tt0046907,movie,Devil Girl from Mars,Devil Girl from Mars,0,1954,\N,77,"Horror,Sci-Fi"
tt0046908,short,Devil May Hare,Devil May Hare,0,1954,\N,7,"Animation,Comedy,Family"
tt0046909,movie,Devil on Horseback,Devil on Horseback,0,1954,\N,88,Drama
tt0046910,movie,Devil's Harbor,Devil's Point,0,1954,\N,70,"Crime,Drama"
tt0046911,movie,Diabolique,Les diaboliques,0,1955,\N,117,"Crime,Drama,Horror"
tt0046912,movie,Dial M for Murder,Dial M for Murder,0,1954,\N,105,"Crime,Thriller"
tt0046913,movie,The Diamond Wizard,The Diamond,0,1954,\N,83,"Crime,Drama,Sci-Fi"
tt0046914,movie,Cabaret,Dieses Lied bleibt bei Dir,0,1954,\N,85,Drama
tt0046915,movie,The Divided Heart,The Divided Heart,0,1954,\N,89,Drama
tt0046916,movie,Folgore Division,Divisione Folgore,0,1954,\N,84,War
tt0046917,short,Dixieland Droopy,Dixieland Droopy,0,1954,\N,8,"Animation,Comedy,Family"
tt0046918,movie,Everything Ends Tonight,Dnes vecer vsechno skoncí,0,1955,\N,81,Drama
tt0046919,movie,The Ditch,Dobu,0,1954,\N,111,Drama
tt0046920,short,Dr. Jerkyl's Hide,Dr. Jerkyl's Hide,0,1954,\N,7,"Animation,Comedy,Family"
tt0046921,movie,Doctor in the House,Doctor in the House,0,1954,\N,92,Comedy
tt0046922,short,Dog Pounded,Dog Pounded,0,1954,\N,7,"Animation,Comedy,Family"
tt0046923,movie,Domek z kart,Domek z kart,0,1954,\N,86,Drama
tt0046924,short,Donald's Diary,Donald's Diary,0,1954,\N,7,"Animation,Comedy,Family"
tt0046925,movie,Women and Soldiers,Donne e soldati,0,1954,\N,94,"Comedy,War"
tt0046927,movie,Double Jeopardy,Double Jeopardy,0,1955,\N,70,"Action,Adventure,Crime"
tt0046928,movie,Down Three Dark Streets,Down Three Dark Streets,0,1954,\N,85,"Crime,Drama,Film-Noir"
tt0046929,short,Downhearted Duckling,Downhearted Duckling,0,1954,\N,6,"Animation,Comedy,Family"
tt0046930,short,Drag-A-Long Droopy,Drag-A-Long Droopy,0,1954,\N,7,"Animation,Comedy,Family"
tt0046931,movie,Dragnet,Dragnet,0,1954,\N,88,"Crime,Drama,Film-Noir"
tt0046932,short,Dragon Around,Dragon Around,0,1954,\N,7,"Animation,Comedy,Family"
tt0046935,movie,Drive a Crooked Road,Drive a Crooked Road,0,1954,\N,83,"Crime,Drama,Film-Noir"
tt0046936,movie,Drum Beat,Drum Beat,0,1954,\N,111,"Adventure,Drama,Western"
tt0046937,movie,Drums Across the River,Drums Across the River,0,1954,\N,78,"Drama,Western"
tt0046938,movie,Drums of Tahiti,Drums of Tahiti,0,1954,\N,73,"Action,Adventure,Romance"
tt0046940,movie,The Two Orphans,Le due orfanelle,0,1954,\N,95,"Adventure,Drama"
tt0046941,movie,Due soldi di felicità,Due soldi di felicità,0,1954,\N,90,Comedy
tt0046942,movie,Duel in the Jungle,Duel in the Jungle,0,1954,\N,97,Adventure
tt0046945,movie,Duffy of San Quentin,Duffy of San Quentin,0,1954,\N,78,"Action,Crime,Drama"
tt0046946,movie,Un día perdido,Un día perdido,0,1955,\N,85,Comedy
tt0046947,movie,Days of Hate,Días de odio,0,1954,\N,70,"Crime,Drama"
tt0046948,movie,Educating Papa,Educando a papá,0,1955,\N,80,Comedy
tt0046949,movie,The Egyptian,The Egyptian,0,1954,\N,139,Drama
tt0046951,movie,Elephant Walk,Elephant Walk,0,1954,\N,103,"Adventure,Drama"
tt0046954,movie,Emil und die Detektive,Emil und die Detektive,0,1954,\N,90,"Adventure,Family"
tt0046956,movie,The End of the Road,The End of the Road,0,1954,\N,76,Drama
tt0046957,movie,Der Engel mit dem Flammenschwert,Der Engel mit dem Flammenschwert,0,1954,\N,107,Drama
tt0046958,movie,Ernst Thälmann - Sohn seiner Klasse,Ernst Thälmann - Sohn seiner Klasse,0,1954,\N,124,"Biography,Drama,War"
tt0046959,movie,Der erste Kuß,Der erste Kuß,0,1954,\N,95,Comedy
tt0046960,movie,Service Entrance,Escalier de service,0,1954,\N,94,Comedy
tt0046961,movie,School for Tramps,Escuela de vagabundos,0,1955,\N,99,"Comedy,Drama"
tt0046962,movie,The Eternal Waltz,Ewiger Walzer,0,1954,\N,97,"Biography,Drama"
tt0046963,movie,Executive Suite,Executive Suite,0,1954,\N,104,"Drama,Romance"
tt0046964,movie,Un extraño en la escalera,Un extraño en la escalera,0,1955,\N,95,"Drama,Mystery"
tt0046965,movie,Fangs of the Wild,Fangs of the Wild,0,1954,\N,71,"Adventure,Drama,Family"
tt0046966,movie,El fantasma de la casa roja,El fantasma de la casa roja,0,1956,\N,91,"Comedy,Horror,Mystery"
tt0046967,movie,Far til fire i sneen,Far til fire i sneen,0,1954,\N,98,"Comedy,Family"
tt0046968,short,The Farm of Tomorrow,The Farm of Tomorrow,0,1954,\N,6,"Animation,Comedy,Family"
tt0046969,movie,The Fast and the Furious,The Fast and the Furious,0,1954,\N,73,"Crime,Drama,Film-Noir"
tt0046970,movie,The Detective,Father Brown,0,1954,\N,91,"Comedy,Crime,Drama"
tt0046971,movie,Fel a fejjel,Fel a fejjel,0,1954,\N,107,Comedy
tt0046972,movie,Felices Pascuas,Felices Pascuas,0,1954,\N,83,Comedy
tt0046973,short,Feline Frame-Up,Feline Frame-Up,0,1954,\N,7,"Animation,Comedy,Family"
tt0046974,movie,Mata Hari's Daughter,La figlia di Mata Hari,0,1954,\N,98,Adventure
tt0046977,movie,Fire Maidens of Outer Space,Fire Maidens from Outer Space,0,1956,\N,80,Sci-Fi
tt0046978,tvMovie,Fire One,Fire One,0,1954,\N,53,Drama
tt0046979,movie,Malaga,Malaga,0,1954,\N,85,"Adventure,Crime,Drama"
tt0046980,movie,Fireman Save My Child,Fireman Save My Child,0,1954,\N,79,"Action,Comedy"
tt0046981,short,The First Piano Quartette,The First Piano Quartette,0,1954,\N,10,Short
tt0046982,movie,Flame and the Flesh,Flame and the Flesh,0,1954,\N,104,"Drama,Music,Mystery"
tt0046983,short,The Flea Circus,The Flea Circus,0,1954,\N,7,"Animation,Comedy,Family"
tt0046984,movie,Flicka med melodi,Flicka med melodi,0,1954,\N,88,Drama
tt0046985,movie,Flicka utan namn,Flicka utan namn,0,1954,\N,100,"Crime,Drama"
tt0046986,movie,Flying Classroom,Das fliegende Klassenzimmer,0,1954,\N,92,"Comedy,Drama,Family"
tt0046987,movie,Flight Nurse,Flight Nurse,0,1953,\N,90,"Biography,Drama,War"
tt0046988,movie,Happy Lads of the Fleet,Flottans glada gossar,0,1954,\N,100,Comedy
tt0046989,short,The Flying Squirrel,The Flying Squirrel,0,1954,\N,7,"Animation,Comedy,Family"
tt0046991,movie,Cocktails in the Kitchen,"For Better, for Worse",0,1954,\N,85,"Comedy,Romance"
tt0046992,movie,Forbidden Cargo,Forbidden Cargo,0,1954,\N,85,"Crime,Drama"
tt0046994,movie,Four Guns to the Border,Four Guns to the Border,0,1954,\N,83,"Drama,Western"
tt0046995,movie,Francis Joins the WACS,Francis Joins the WACS,0,1954,\N,95,"Comedy,Family,Fantasy"
tt0046996,movie,Mother Holly,Frau Holle,0,1954,\N,90,"Family,Fantasy"
tt0046997,movie,Eine Frau von heute,Eine Frau von heute,0,1954,\N,102,Drama
tt0046998,movie,French Cancan,French Cancan,0,1955,\N,102,"Comedy,Drama,Musical"
tt0047000,movie,The French Line,The French Line,0,1953,\N,102,"Comedy,Musical,Romance"
tt0047001,short,From A to Z-Z-Z-Z,From A to Z-Z-Z-Z,0,1953,\N,7,"Animation,Comedy,Family"
tt0047002,movie,Front Page Story,Front Page Story,0,1954,\N,99,Drama
tt0047003,movie,Frou-Frou,Frou-Frou,0,1955,\N,112,Comedy
tt0047004,movie,Frühlingslied,Frühlingslied,0,1954,\N,102,"Drama,Family"
tt0047005,movie,El fugitivo de Amberes,El fugitivo de Amberes,0,1955,\N,70,Crime
tt0047006,movie,Echo der Berge,Echo der Berge,0,1954,\N,90,"Drama,Romance"
tt0047007,movie,Förtrollad vandring,Förtrollad vandring,0,1954,\N,105,Romance
tt0047008,movie,Gabrielle,Gabrielle,0,1954,\N,90,Drama
tt0047011,movie,The Gambler from Natchez,The Gambler from Natchez,0,1954,\N,88,Western
tt0047012,movie,Garden of Eden,Garden of Eden,0,1954,\N,67,Drama
tt0047013,movie,Garden of Evil,Garden of Evil,0,1954,\N,100,"Action,Adventure,Drama"
tt0047014,movie,Los gavilanes,Los gavilanes,0,1956,\N,102,"Comedy,Drama,Western"
tt0047015,movie,The Gay Dog,The Gay Dog,0,1954,\N,82,Comedy
tt0047016,movie,Prisoners of Love,Gefangene der Liebe,0,1954,\N,100,Drama
tt0047018,movie,Geld aus der Luft,Geld aus der Luft,0,1954,\N,94,"Comedy,Musical"
tt0047019,movie,Geliebte Feindin,Geliebte Feindin,0,1955,\N,100,Drama
tt0047020,movie,Geraldine,Geraldine,0,1953,\N,90,"Comedy,Music,Romance"
tt0047021,movie,Heroes of Shipka,Geroite na Shipka,0,1955,\N,137,"Drama,History,War"
tt0047022,movie,Confession Under Four Eyes,Geständnis unter vier Augen,0,1954,\N,100,"Crime,Drama,Romance"
tt0047023,movie,The Gilded Cage,The Gilded Cage,0,1955,\N,77,"Crime,Drama"
tt0047024,movie,Days of Love,Giorni d'amore,0,1954,\N,98,"Comedy,Drama,Romance"
tt0047025,movie,A Day in Court,Un giorno in pretura,0,1954,\N,88,"Comedy,Drama"
tt0047026,movie,Joan of Arc at the Stake,Giovanna d'Arco al rogo,0,1954,\N,80,"Biography,Drama,History"
tt0047027,movie,La gitana y el charro,La gitana y el charro,0,1964,\N,87,"Comedy,Musical,Romance"
tt0047028,movie,Guitars of Love,Gitarren der Liebe,0,1954,\N,95,"Comedy,Music"
tt0047029,movie,Romeo and Juliet,Romeo and Juliet,0,1954,\N,141,"Drama,Romance"
tt0047030,movie,The Glenn Miller Story,The Glenn Miller Story,0,1954,\N,115,"Biography,Drama,Music"
tt0047031,movie,Happy Voyage,Glückliche Reise,0,1954,\N,85,"Comedy,Music"
tt0047032,movie,Go Man Go,Go Man Go,0,1954,\N,82,"Drama,Sport"
tt0047033,movie,Gog,Gog,0,1954,\N,83,"Drama,Horror,Romance"
tt0047034,movie,Godzilla,Gojira,0,1954,\N,96,"Horror,Sci-Fi"
tt0047036,movie,The Golden Idol,The Golden Idol,0,1954,\N,71,Adventure
tt0047037,movie,The Golden Mistress,The Golden Mistress,0,1954,\N,83,"Adventure,Horror"
tt0047038,short,Gone Batty,Gone Batty,0,1954,\N,7,"Animation,Comedy,Family"
tt0047039,short,Goo Goo Goliath,Goo Goo Goliath,0,1954,\N,7,"Animation,Comedy,Family"
tt0047040,movie,The Good Die Young,The Good Die Young,0,1954,\N,100,"Crime,Drama,Thriller"
tt0047041,movie,Gorilla at Large,Gorilla at Large,0,1954,\N,83,"Crime,Film-Noir,Mystery"
tt0047042,movie,Gran varietà,Gran varietà,0,1954,\N,103,"Comedy,Musical"
tt0047043,short,Grand Canyonscope,Grand Canyonscope,0,1954,\N,7,"Animation,Comedy,Family"
tt0047044,movie,Flesh and the Woman,Le grand jeu,0,1954,\N,100,"Adventure,Drama,Romance"
tt0047048,movie,Torpedo Zone,La grande speranza,0,1954,\N,83,"Action,Drama,Romance"
tt0047049,movie,Graziella,Graziella,0,1955,\N,101,"Drama,Romance"
tt0047050,movie,Green Fire,Green Fire,0,1954,\N,100,"Adventure,Drama"
tt0047051,movie,The Green Scarf,The Green Scarf,0,1954,\N,96,Mystery
tt0047053,short,Grin and Bear It,Grin and Bear It,0,1954,\N,7,"Animation,Comedy,Family"
tt0047054,movie,Die große Starparade,Die große Starparade,0,1954,\N,98,"Comedy,Music"
tt0047055,movie,Guai ai vinti,Guai ai vinti,0,1954,\N,98,"Drama,War"
tt0047056,movie,Gud fader och tattaren,Gud fader och tattaren,0,1954,\N,90,Drama
tt0047057,movie,The Yellow Squadron,Gula divisionen,0,1954,\N,86,"Adventure,Drama,Romance"
tt0047058,movie,Gunfighters of the Northwest,Gunfighters of the Northwest,0,1954,\N,315,"Action,Adventure,Western"
tt0047059,movie,Gypsy Colt,Gypsy Colt,0,1954,\N,72,"Drama,Family,Western"
tt0047060,movie,Hamlet,Hamlet,0,1954,\N,\N,Drama
tt0047062,movie,We Stole a Tram,Hanno rubato un tram,0,1954,\N,91,Comedy
tt0047063,movie,Wishing Well,The Happiness of Three Women,0,1954,\N,78,Drama
tt0047064,movie,The Harassed Hero,The Harassed Hero,0,1954,\N,61,"Comedy,Crime,Thriller"
tt0047066,movie,The Heart of the Matter,The Heart of the Matter,0,1953,\N,105,"Crime,Drama"
tt0047067,movie,Heat Wave,The House Across the Lake,0,1954,\N,68,"Crime,Drama,Film-Noir"
tt0047068,movie,"Hei, rillumarei!","Hei, rillumarei!",0,1954,\N,83,Comedy
tt0047069,movie,Eternal Love,Heideschulmeister Uwe Karsten,0,1954,\N,96,"Drama,Romance"
tt0047072,movie,Hell Below Zero,Hell Below Zero,0,1954,\N,90,"Action,Adventure,Drama"
tt0047073,movie,Hell and High Water,Hell and High Water,0,1954,\N,103,"Action,Adventure,Drama"
tt0047074,movie,Hell's Half Acre,Hell's Half Acre,0,1954,\N,90,"Action,Adventure,Crime"
tt0047075,movie,Hell's Outpost,Hell's Outpost,0,1954,\N,90,"Action,Adventure,Crime"
tt0047076,movie,Her Twelve Men,Her Twelve Men,0,1954,\N,91,"Comedy,Drama"
tt0047077,movie,La hermana alegría,La hermana alegría,0,1955,\N,83,"Comedy,Musical"
tt0047078,movie,The Corsican Brothers,Los hermanos corsos,0,1955,\N,94,Adventure
tt0047079,movie,Herr Arnes penningar,Herr Arnes penningar,0,1954,\N,88,Drama
tt0047081,movie,Herrojen Eeva,Herrojen Eeva,0,1954,\N,76,Comedy
tt0047082,movie,Die Hexe,Die Hexe,0,1954,\N,97,Drama
tt0047084,short,Hic-cup Pup,Hic-cup Pup,0,1954,\N,6,"Animation,Comedy,Family"
tt0047085,movie,High and Dry,The 'Maggie',0,1954,\N,92,Comedy
tt0047086,movie,The High and the Mighty,The High and the Mighty,0,1954,\N,147,"Action,Adventure,Drama"
tt0047087,movie,Highway Dragnet,Highway Dragnet,0,1954,\N,71,"Crime,Drama,Film-Noir"
tt0047088,movie,Hijas casaderas,Hijas casaderas,0,1954,\N,100,"Drama,Family"
tt0047089,movie,Hilma's Name Day,Hilmanpäivät,0,1954,\N,77,Comedy
tt0047090,movie,Himlen er blaa,Himlen er blaa,0,1954,\N,103,Drama
tt0047091,movie,Hintónjáró szerelem,Hintónjáró szerelem,0,1955,\N,92,"Comedy,Romance"
tt0047092,movie,Historia de un marido infiel,Historia de un marido infiel,0,1956,\N,109,Drama
tt0047093,movie,Hjälpsamma herrn,Hjälpsamma herrn,0,1954,\N,82,Comedy
tt0047094,movie,Hobson's Choice,Hobson's Choice,0,1954,\N,108,"Comedy,Drama,Romance"
tt0047096,movie,Hoheit lassen bitten,Hoheit lassen bitten,0,1954,\N,97,"Comedy,Music"
tt0047097,short,Homesteader Droopy,Homesteader Droopy,0,1954,\N,7,"Adventure,Animation,Comedy"
tt0047098,movie,Music from Mars,Hudba z Marsu,0,1955,\N,114,"Comedy,Musical"
tt0047099,movie,No Exit,Huis-clos,0,1954,\N,95,Drama
